SSTP_GeneID	XLOC_GeneID	XLOC_TranscriptID	Chromosome
SSTP_0000994000	XLOC_000140	TCONS_00003693.p1	Ss_chr1
SSTP_0000993900	XLOC_001793	TCONS_00001885.p1	Ss_chr1
SSTP_0000993900	XLOC_001793	TCONS_00004406.p1	Ss_chr1
SSTP_0000993800	XLOC_001794	TCONS_00001886.p1	Ss_chr1
SSTP_0000993700	XLOC_001795	TCONS_00001887.p1	Ss_chr1
SSTP_0000993600	XLOC_001796	TCONS_00001888.p1	Ss_chr1
SSTP_0000993500	XLOC_000141	TCONS_00000122.p1	Ss_chr1
SSTP_0000993400	XLOC_000142	TCONS_00000123.p1	Ss_chr1
SSTP_0000993300	XLOC_001797	TCONS_00001889.p1	Ss_chr1
SSTP_0000993200	XLOC_001798	TCONS_00001890.p1	Ss_chr1
SSTP_0000993100	XLOC_001799	TCONS_00001891.p1	Ss_chr1
SSTP_0000993100	XLOC_001799	TCONS_00004407.p1	Ss_chr1
SSTP_0000993000	XLOC_001800	TCONS_00001892.p1	Ss_chr1
SSTP_0000992900	XLOC_000143	TCONS_00000124.p1	Ss_chr1
SSTP_0000992800	XLOC_000144	TCONS_00000125.p1	Ss_chr1
SSTP_0000992800	XLOC_000144	TCONS_00003694.p1	Ss_chr1
SSTP_0000992700	XLOC_000144	TCONS_00003694.p1	Ss_chr1
SSTP_0000992600	XLOC_000144	TCONS_00003694.p1	Ss_chr1
SSTP_0000992500	XLOC_000144	TCONS_00003694.p1	Ss_chr1
SSTP_0000992400	XLOC_001801	TCONS_00001893.p1	Ss_chr1
SSTP_0000992400	XLOC_001801	TCONS_00004408.p1	Ss_chr1
SSTP_0000992300	XLOC_001802	TCONS_00004409.p1	Ss_chr1
SSTP_0000992200	XLOC_001802	TCONS_00004409.p1	Ss_chr1
SSTP_0000992100	XLOC_000145	TCONS_00000126.p1	Ss_chr1
SSTP_0000992000	XLOC_000146	TCONS_00000127.p1	Ss_chr1
SSTP_0000992000	XLOC_000146	TCONS_00003695.p1	Ss_chr1
SSTP_0000991900	XLOC_000146	TCONS_00000127.p1	Ss_chr1
SSTP_0000991900	XLOC_000146	TCONS_00003695.p1	Ss_chr1
SSTP_0000991800	XLOC_001803	TCONS_00001894.p1	Ss_chr1
SSTP_0000991700	XLOC_000147	TCONS_00000128.p1	Ss_chr1
SSTP_0000991700	XLOC_000147	TCONS_00003696.p1	Ss_chr1
SSTP_0000991600	XLOC_000147	TCONS_00000129.p1	Ss_chr1
SSTP_0000991600	XLOC_000147	TCONS_00003696.p1	Ss_chr1
SSTP_0000991500	XLOC_001804	TCONS_00001895.p1	Ss_chr1
SSTP_0000991500	XLOC_001804	TCONS_00004410.p1	Ss_chr1
SSTP_0000991400	XLOC_001804	TCONS_00001896.p1	Ss_chr1
SSTP_0000991400	XLOC_001804	TCONS_00004410.p1	Ss_chr1
SSTP_0000991300	XLOC_001805	TCONS_00001897.p1	Ss_chr1
SSTP_0000991200	XLOC_001806	TCONS_00001898.p1	Ss_chr1
SSTP_0000991100	XLOC_000148	TCONS_00003697.p1	Ss_chr1
SSTP_0000991000	XLOC_000148	TCONS_00000130.p1	Ss_chr1
SSTP_0000991000	XLOC_000148	TCONS_00003697.p1	Ss_chr1
SSTP_0000990900	XLOC_001807	TCONS_00001899.p1	Ss_chr1
SSTP_0000990900	XLOC_001807	TCONS_00004412.p1	Ss_chr1
SSTP_0000990800	XLOC_001808	TCONS_00001900.p1	Ss_chr1
SSTP_0000990700	XLOC_001809	TCONS_00001901.p1	Ss_chr1
SSTP_0000990600	XLOC_001810	TCONS_00001902.p1	Ss_chr1
SSTP_0000990500	XLOC_001810	TCONS_00001902.p1	Ss_chr1
SSTP_0000990500	XLOC_001810	TCONS_00001903.p1	Ss_chr1
SSTP_0000990500	XLOC_001810	TCONS_00004413.p1	Ss_chr1
SSTP_0000990400	XLOC_000149	TCONS_00000131.p1	Ss_chr1
SSTP_0000990400	XLOC_000149	TCONS_00003698.p1	Ss_chr1
SSTP_0000990300	XLOC_000149	TCONS_00000131.p1	Ss_chr1
SSTP_0000990300	XLOC_000149	TCONS_00003699.p1	Ss_chr1
SSTP_0000990200	XLOC_001811	TCONS_00001904.p1	Ss_chr1
SSTP_0000990100	XLOC_000150	TCONS_00000132.p1	Ss_chr1
SSTP_0000990100	XLOC_000150	TCONS_00003700.p1	Ss_chr1
SSTP_0000990000	XLOC_000150	TCONS_00000132.p1	Ss_chr1
SSTP_0000990000	XLOC_000150	TCONS_00003700.p1	Ss_chr1
SSTP_0000989900	XLOC_001812	TCONS_00001905.p1	Ss_chr1
SSTP_0000989900	XLOC_001812	TCONS_00004414.p1	Ss_chr1
SSTP_0000989800	XLOC_000151	TCONS_00000133.p1	Ss_chr1
SSTP_0000989800	XLOC_000151	TCONS_00003701.p1	Ss_chr1
SSTP_0000989700	XLOC_000154	TCONS_00000134.p1	Ss_chr1
SSTP_0000989500	XLOC_001813	TCONS_00001906.p1	Ss_chr1
SSTP_0000989400	XLOC_000156	TCONS_00000135.p1	Ss_chr1
SSTP_0000989400	XLOC_000156	TCONS_00000136.p1	Ss_chr1
SSTP_0000989400	XLOC_000156	TCONS_00003705.p1	Ss_chr1
SSTP_0000989300	XLOC_000156	TCONS_00000137.p1	Ss_chr1
SSTP_0000989300	XLOC_000156	TCONS_00003705.p1	Ss_chr1
SSTP_0000989200	XLOC_001814	TCONS_00001907.p1	Ss_chr1
SSTP_0000989100	XLOC_000157	TCONS_00000138.p1	Ss_chr1
SSTP_0000989000	XLOC_000158	TCONS_00000139.p1	Ss_chr1
SSTP_0000988900	XLOC_001815	TCONS_00001908.p1	Ss_chr1
SSTP_0000988900	XLOC_001815	TCONS_00004415.p1	Ss_chr1
SSTP_0000988700	XLOC_001816	TCONS_00001909.p1	Ss_chr1
SSTP_0000988600	XLOC_000160	TCONS_00000141.p1	Ss_chr1
SSTP_0000988500	XLOC_001817	TCONS_00001910.p1	Ss_chr1
SSTP_0000988500	XLOC_001817	TCONS_00004416.p1	Ss_chr1
SSTP_0000988400	XLOC_000162	TCONS_00000142.p1	Ss_chr1
SSTP_0000988400	XLOC_000162	TCONS_00003707.p1	Ss_chr1
SSTP_0000988300	XLOC_000162	TCONS_00000143.p1	Ss_chr1
SSTP_0000988300	XLOC_000162	TCONS_00003707.p1	Ss_chr1
SSTP_0000988200	XLOC_001818	TCONS_00001911.p1	Ss_chr1
SSTP_0000988200	XLOC_001818	TCONS_00004417.p1	Ss_chr1
SSTP_0000988100	XLOC_001818	TCONS_00001912.p1	Ss_chr1
SSTP_0000988100	XLOC_001818	TCONS_00004417.p1	Ss_chr1
SSTP_0000988000	XLOC_001819	TCONS_00001913.p1	Ss_chr1
SSTP_0000987900	XLOC_000163	TCONS_00000144.p1	Ss_chr1
SSTP_0000987900	XLOC_000163	TCONS_00003708.p1	Ss_chr1
SSTP_0000290300	XLOC_001821	TCONS_00004419.p1	Ss_chr1
SSTP_0000812100	XLOC_000170	TCONS_00003715.p1	Ss_chr1
SSTP_0000812200	XLOC_001828	TCONS_00001914.p1	Ss_chr1
SSTP_0000812300	XLOC_001830	TCONS_00001916.p1	Ss_chr1
SSTP_0000812400	XLOC_001831	TCONS_00001917.p1	Ss_chr1
SSTP_0000812400	XLOC_001831	TCONS_00004426.p1	Ss_chr1
SSTP_0000812500	XLOC_000171	TCONS_00000145.p1	Ss_chr1
SSTP_0000812500	XLOC_000171	TCONS_00003716.p1	Ss_chr1
SSTP_0000812600	XLOC_000171	TCONS_00000146.p1	Ss_chr1
SSTP_0000812600	XLOC_000171	TCONS_00003716.p1	Ss_chr1
SSTP_0000812700	XLOC_000172	TCONS_00000147.p1	Ss_chr1
SSTP_0000812800	XLOC_000173	TCONS_00000148.p1	Ss_chr1
SSTP_0000812900	XLOC_001832	TCONS_00001918.p1	Ss_chr1
SSTP_0000813000	XLOC_001833	TCONS_00001919.p1	Ss_chr1
SSTP_0000813100	XLOC_001834	TCONS_00001920.p1	Ss_chr1
SSTP_0000813200	XLOC_000175	TCONS_00000149.p1	Ss_chr1
SSTP_0000813300	XLOC_001835	TCONS_00001921.p1	Ss_chr1
SSTP_0000813400	XLOC_000176	TCONS_00000150.p1	Ss_chr1
SSTP_0000813400	XLOC_000176	TCONS_00003718.p1	Ss_chr1
SSTP_0000813500	XLOC_000176	TCONS_00000151.p1	Ss_chr1
SSTP_0000813500	XLOC_000176	TCONS_00003718.p1	Ss_chr1
SSTP_0000813600	XLOC_000176	TCONS_00000152.p1	Ss_chr1
SSTP_0000813600	XLOC_000176	TCONS_00003718.p1	Ss_chr1
SSTP_0000813700	XLOC_001836	TCONS_00001922.p1	Ss_chr1
SSTP_0000813800	XLOC_000177	TCONS_00000153.p1	Ss_chr1
SSTP_0000813900	XLOC_001837	TCONS_00001923.p1	Ss_chr1
SSTP_0000813900	XLOC_001837	TCONS_00004427.p1	Ss_chr1
SSTP_0000814000	XLOC_001837	TCONS_00001924.p1	Ss_chr1
SSTP_0000814000	XLOC_001837	TCONS_00004427.p1	Ss_chr1
SSTP_0000814100	XLOC_000178	TCONS_00000154.p1	Ss_chr1
SSTP_0000814200	XLOC_001838	TCONS_00001925.p1	Ss_chr1
SSTP_0000814300	XLOC_000179	TCONS_00000155.p1	Ss_chr1
SSTP_0000814400	XLOC_000180	TCONS_00000156.p1	Ss_chr1
SSTP_0000845600	XLOC_000181	TCONS_00003719.p1	Ss_chr1
SSTP_0000814500	XLOC_000182	TCONS_00000157.p1	Ss_chr1
SSTP_0000814600	XLOC_000182	TCONS_00000157.p1	Ss_chr1
SSTP_0000814600	XLOC_000182	TCONS_00003721.p1	Ss_chr1
SSTP_0000814700	XLOC_000182	TCONS_00000158.p1	Ss_chr1
SSTP_0000814700	XLOC_000182	TCONS_00003721.p1	Ss_chr1
SSTP_0000814800	XLOC_001839	TCONS_00001926.p1	Ss_chr1
SSTP_0000814900	XLOC_000183	TCONS_00000159.p1	Ss_chr1
SSTP_0000815000	XLOC_000184	TCONS_00000160.p1	Ss_chr1
SSTP_0000815000	XLOC_000184	TCONS_00003722.p1	Ss_chr1
SSTP_0000815100	XLOC_000185	TCONS_00000161.p1	Ss_chr1
SSTP_0000815200	XLOC_001840	TCONS_00001927.p1	Ss_chr1
SSTP_0000815200	XLOC_001840	TCONS_00004428.p1	Ss_chr1
SSTP_0000815300	XLOC_000186	TCONS_00000162.p1	Ss_chr1
SSTP_0000815300	XLOC_000186	TCONS_00003723.p1	Ss_chr1
SSTP_0000815400	XLOC_000186	TCONS_00000162.p1	Ss_chr1
SSTP_0000815400	XLOC_000186	TCONS_00003723.p1	Ss_chr1
SSTP_0000815500	XLOC_000187	TCONS_00000163.p1	Ss_chr1
SSTP_0000815600	XLOC_001841	TCONS_00001928.p1	Ss_chr1
SSTP_0000815600	XLOC_001841	TCONS_00004429.p1	Ss_chr1
SSTP_0000815700	XLOC_001841	TCONS_00001929.p1	Ss_chr1
SSTP_0000815700	XLOC_001841	TCONS_00004429.p1	Ss_chr1
SSTP_0000815800	XLOC_001841	TCONS_00001930.p1	Ss_chr1
SSTP_0000815800	XLOC_001841	TCONS_00004429.p1	Ss_chr1
SSTP_0000815900	XLOC_000188	TCONS_00003724.p1	Ss_chr1
SSTP_0000816000	XLOC_000189	TCONS_00000164.p1	Ss_chr1
SSTP_0000816100	XLOC_000190	TCONS_00000165.p1	Ss_chr1
SSTP_0000816100	XLOC_000190	TCONS_00003725.p1	Ss_chr1
SSTP_0000816200	XLOC_000190	TCONS_00000165.p1	Ss_chr1
SSTP_0000816200	XLOC_000190	TCONS_00003726.p1	Ss_chr1
SSTP_0000816300	XLOC_001842	TCONS_00001931.p1	Ss_chr1
SSTP_0000816400	XLOC_001843	TCONS_00001932.p1	Ss_chr1
SSTP_0000816400	XLOC_001843	TCONS_00004430.p1	Ss_chr1
SSTP_0000816500	XLOC_001843	TCONS_00001933.p1	Ss_chr1
SSTP_0000816500	XLOC_001843	TCONS_00004430.p1	Ss_chr1
SSTP_0000816600	XLOC_000191	TCONS_00000166.p1	Ss_chr1
SSTP_0000816700	XLOC_001844	TCONS_00001934.p1	Ss_chr1
SSTP_0000816900	XLOC_000193	TCONS_00000168.p1	Ss_chr1
SSTP_0000817000	XLOC_000194	TCONS_00000169.p1	Ss_chr1
SSTP_0000817100	XLOC_001845	TCONS_00001935.p1	Ss_chr1
SSTP_0000817100	XLOC_001845	TCONS_00004431.p1	Ss_chr1
SSTP_0000817200	XLOC_001845	TCONS_00001936.p1	Ss_chr1
SSTP_0000817200	XLOC_001845	TCONS_00004431.p1	Ss_chr1
SSTP_0000817300	XLOC_000195	TCONS_00000170.p1	Ss_chr1
SSTP_0000817400	XLOC_001846	TCONS_00001937.p1	Ss_chr1
SSTP_0000817400	XLOC_001846	TCONS_00004432.p1	Ss_chr1
SSTP_0000817500	XLOC_001846	TCONS_00001938.p1	Ss_chr1
SSTP_0000817500	XLOC_001846	TCONS_00004432.p1	Ss_chr1
SSTP_0000817600	XLOC_001846	TCONS_00001939.p1	Ss_chr1
SSTP_0000817600	XLOC_001846	TCONS_00004432.p1	Ss_chr1
SSTP_0000817700	XLOC_000196	TCONS_00000171.p1	Ss_chr1
SSTP_0000817700	XLOC_000196	TCONS_00003727.p1	Ss_chr1
SSTP_0000817800	XLOC_000197	TCONS_00000172.p1	Ss_chr1
SSTP_0000817800	XLOC_000197	TCONS_00003728.p1	Ss_chr1
SSTP_0000817900	XLOC_001847	TCONS_00001940.p1	Ss_chr1
SSTP_0000818000	XLOC_000198	TCONS_00000173.p1	Ss_chr1
SSTP_0000818000	XLOC_000198	TCONS_00003729.p1	Ss_chr1
SSTP_0000818100	XLOC_001848	TCONS_00004433.p1	Ss_chr1
SSTP_0000818200	XLOC_000199	TCONS_00000174.p1	Ss_chr1
SSTP_0000818300	XLOC_000200	TCONS_00000175.p1	Ss_chr1
SSTP_0000818400	XLOC_000201	TCONS_00000176.p1	Ss_chr1
SSTP_0000818400	XLOC_000201	TCONS_00003730.p1	Ss_chr1
SSTP_0000818500	XLOC_001849	TCONS_00001941.p1	Ss_chr1
SSTP_0000818600	XLOC_000202	TCONS_00000177.p1	Ss_chr1
SSTP_0000818700	XLOC_001850	TCONS_00001942.p1	Ss_chr1
SSTP_0000818800	XLOC_000203	TCONS_00000178.p1	Ss_chr1
SSTP_0000818900	XLOC_000204	TCONS_00000179.p1	Ss_chr1
SSTP_0000819000	XLOC_001851	TCONS_00001943.p1	Ss_chr1
SSTP_0000819100	XLOC_001852	TCONS_00001944.p1	Ss_chr1
SSTP_0000819200	XLOC_001853	TCONS_00001945.p1	Ss_chr1
SSTP_0000819300	XLOC_000205	TCONS_00000180.p1	Ss_chr1
SSTP_0000819400	XLOC_001854	TCONS_00001946.p1	Ss_chr1
SSTP_0000819400	XLOC_001854	TCONS_00004435.p1	Ss_chr1
SSTP_0000819500	XLOC_001854	TCONS_00001947.p1	Ss_chr1
SSTP_0000819500	XLOC_001854	TCONS_00004435.p1	Ss_chr1
SSTP_0000819600	XLOC_001854	TCONS_00001948.p1	Ss_chr1
SSTP_0000819600	XLOC_001854	TCONS_00004435.p1	Ss_chr1
SSTP_0000819700	XLOC_000206	TCONS_00000181.p1	Ss_chr1
SSTP_0000819700	XLOC_000206	TCONS_00003731.p1	Ss_chr1
SSTP_0000819800	XLOC_001855	TCONS_00001949.p1	Ss_chr1
SSTP_0000819800	XLOC_001855	TCONS_00004436.p1	Ss_chr1
SSTP_0000819900	XLOC_000207	TCONS_00000182.p1	Ss_chr1
SSTP_0000820000	XLOC_001856	TCONS_00001950.p1	Ss_chr1
SSTP_0000820100	XLOC_001857	TCONS_00001951.p1	Ss_chr1
SSTP_0000820300	XLOC_000208	TCONS_00000183.p1	Ss_chr1
SSTP_0000820300	XLOC_000208	TCONS_00003732.p1	Ss_chr1
SSTP_0000820400	XLOC_000208	TCONS_00000184.p1	Ss_chr1
SSTP_0000820400	XLOC_000208	TCONS_00003732.p1	Ss_chr1
SSTP_0000820500	XLOC_001860	TCONS_00001954.p1	Ss_chr1
SSTP_0000820600	XLOC_000209	TCONS_00000185.p1	Ss_chr1
SSTP_0000820700	XLOC_000210	TCONS_00000186.p1	Ss_chr1
SSTP_0000820700	XLOC_000210	TCONS_00003733.p1	Ss_chr1
SSTP_0000820800	XLOC_000211	TCONS_00000187.p1	Ss_chr1
SSTP_0000820900	XLOC_001861	TCONS_00001955.p1	Ss_chr1
SSTP_0000821000	XLOC_000212	TCONS_00003734.p1	Ss_chr1
SSTP_0000821100	XLOC_001862	TCONS_00001956.p1	Ss_chr1
SSTP_0000821100	XLOC_001862	TCONS_00004437.p1	Ss_chr1
SSTP_0000821200	XLOC_001862	TCONS_00001957.p1	Ss_chr1
SSTP_0000821200	XLOC_001862	TCONS_00004437.p1	Ss_chr1
SSTP_0000821300	XLOC_000213	TCONS_00000188.p1	Ss_chr1
SSTP_0000821400	XLOC_001863	TCONS_00001958.p1	Ss_chr1
SSTP_0000821500	XLOC_001864	TCONS_00001959.p1	Ss_chr1
SSTP_0000821600	XLOC_000214	TCONS_00000189.p1	Ss_chr1
SSTP_0000821700	XLOC_000215	TCONS_00000190.p1	Ss_chr1
SSTP_0000000100	XLOC_001865	TCONS_00004438.p1	Ss_chr1
SSTP_0000861600	XLOC_001865	TCONS_00004438.p1	Ss_chr1
SSTP_0000861425	XLOC_001869	TCONS_00004442.p1	Ss_chr1
SSTP_0000347800	XLOC_001870	TCONS_00001960.p1	Ss_chr1
SSTP_0000347800	XLOC_001870	TCONS_00004443.p1	Ss_chr1
SSTP_0000347700	XLOC_000220	TCONS_00000192.p1	Ss_chr1
SSTP_0000347700	XLOC_000220	TCONS_00003740.p1	Ss_chr1
SSTP_0000347600	XLOC_000220	TCONS_00000193.p1	Ss_chr1
SSTP_0000347600	XLOC_000220	TCONS_00003740.p1	Ss_chr1
SSTP_0000347500	XLOC_001870	TCONS_00001961.p1	Ss_chr1
SSTP_0000347500	XLOC_001870	TCONS_00004443.p1	Ss_chr1
SSTP_0000347400	XLOC_001870	TCONS_00001961.p1	Ss_chr1
SSTP_0000347400	XLOC_001870	TCONS_00004444.p1	Ss_chr1
SSTP_0000347300	XLOC_001871	TCONS_00001962.p1	Ss_chr1
SSTP_0000347300	XLOC_001871	TCONS_00004445.p1	Ss_chr1
SSTP_0000347200	XLOC_000221	TCONS_00000194.p1	Ss_chr1
SSTP_0000347100	XLOC_001872	TCONS_00001963.p1	Ss_chr1
SSTP_0000347000	XLOC_000222	TCONS_00000195.p1	Ss_chr1
SSTP_0000346800	XLOC_000224	TCONS_00000197.p1	Ss_chr1
SSTP_0000346700	XLOC_000225	TCONS_00000198.p1	Ss_chr1
SSTP_0000346600	XLOC_001873	TCONS_00001964.p1	Ss_chr1
SSTP_0000346600	XLOC_001873	TCONS_00004446.p1	Ss_chr1
SSTP_0000346500	XLOC_000226	TCONS_00000199.p1	Ss_chr1
SSTP_0000346500	XLOC_000226	TCONS_00003741.p1	Ss_chr1
SSTP_0000346400	XLOC_000226	TCONS_00000199.p1	Ss_chr1
SSTP_0000346400	XLOC_000226	TCONS_00003741.p1	Ss_chr1
SSTP_0000346300	XLOC_000227	TCONS_00000200.p1	Ss_chr1
SSTP_0000346300	XLOC_000227	TCONS_00003742.p1	Ss_chr1
SSTP_0000346200	XLOC_001874	TCONS_00001965.p1	Ss_chr1
SSTP_0000346100	XLOC_001875	TCONS_00001966.p1	Ss_chr1
SSTP_0000346100	XLOC_001875	TCONS_00004447.p1	Ss_chr1
SSTP_0000346000	XLOC_001876	TCONS_00001967.p1	Ss_chr1
SSTP_0000345900	XLOC_001877	TCONS_00001968.p1	Ss_chr1
SSTP_0000345900	XLOC_001877	TCONS_00004448.p1	Ss_chr1
SSTP_0000345900	XLOC_001877	TCONS_00004448.p2	Ss_chr1
SSTP_0000345800	XLOC_001878	TCONS_00001969.p1	Ss_chr1
SSTP_0000345700	XLOC_000228	TCONS_00000201.p1	Ss_chr1
SSTP_0000345700	XLOC_000228	TCONS_00003743.p1	Ss_chr1
SSTP_0000345600	XLOC_001879	TCONS_00001970.p1	Ss_chr1
SSTP_0000345600	XLOC_001879	TCONS_00004449.p1	Ss_chr1
SSTP_0000345500	XLOC_001879	TCONS_00001970.p1	Ss_chr1
SSTP_0000345500	XLOC_001879	TCONS_00004449.p1	Ss_chr1
SSTP_0001102400	XLOC_001879	TCONS_00001970.p1	Ss_chr1
SSTP_0001102400	XLOC_001879	TCONS_00004449.p1	Ss_chr1
SSTP_0000521400	XLOC_001879	TCONS_00001971.p1	Ss_chr1
SSTP_0000521400	XLOC_001879	TCONS_00004449.p1	Ss_chr1
SSTP_0000290500	XLOC_001880	TCONS_00001972.p1	Ss_chr1
SSTP_0000290600	XLOC_000229	TCONS_00000202.p1	Ss_chr1
SSTP_0000290600	XLOC_000229	TCONS_00003744.p1	Ss_chr1
SSTP_0000290700	XLOC_000229	TCONS_00000203.p1	Ss_chr1
SSTP_0000290700	XLOC_000229	TCONS_00003744.p1	Ss_chr1
SSTP_0000290800	XLOC_000229	TCONS_00000204.p1	Ss_chr1
SSTP_0000290800	XLOC_000229	TCONS_00003744.p1	Ss_chr1
SSTP_0000290900	XLOC_000229	TCONS_00000205.p1	Ss_chr1
SSTP_0000290900	XLOC_000229	TCONS_00003744.p1	Ss_chr1
SSTP_0000291000	XLOC_000230	TCONS_00000206.p1	Ss_chr1
SSTP_0000291100	XLOC_001881	TCONS_00001973.p1	Ss_chr1
SSTP_0000291200	XLOC_001882	TCONS_00001974.p1	Ss_chr1
SSTP_0000291200	XLOC_001882	TCONS_00004450.p1	Ss_chr1
SSTP_0000291300	XLOC_001882	TCONS_00001975.p1	Ss_chr1
SSTP_0000291300	XLOC_001882	TCONS_00004450.p1	Ss_chr1
SSTP_0000291400	XLOC_000231	TCONS_00000207.p1	Ss_chr1
SSTP_0000291400	XLOC_000231	TCONS_00003745.p1	Ss_chr1
SSTP_0000291500	XLOC_000231	TCONS_00000208.p1	Ss_chr1
SSTP_0000291500	XLOC_000231	TCONS_00003745.p1	Ss_chr1
SSTP_0000291600	XLOC_001883	TCONS_00001976.p1	Ss_chr1
SSTP_0000291700	XLOC_001884	TCONS_00001977.p1	Ss_chr1
SSTP_0000291800	XLOC_000232	TCONS_00000209.p1	Ss_chr1
SSTP_0000291900	XLOC_001885	TCONS_00001978.p1	Ss_chr1
SSTP_0000291900	XLOC_001885	TCONS_00004451.p1	Ss_chr1
SSTP_0000292000	XLOC_001885	TCONS_00001979.p1	Ss_chr1
SSTP_0000292000	XLOC_001885	TCONS_00004451.p1	Ss_chr1
SSTP_0000292100	XLOC_001886	TCONS_00001980.p1	Ss_chr1
SSTP_0000292200	XLOC_000233	TCONS_00000210.p1	Ss_chr1
SSTP_0000292300	XLOC_000234	TCONS_00000211.p1	Ss_chr1
SSTP_0000292300	XLOC_000234	TCONS_00003746.p1	Ss_chr1
SSTP_0000292400	XLOC_000234	TCONS_00000212.p1	Ss_chr1
SSTP_0000292400	XLOC_000234	TCONS_00003746.p1	Ss_chr1
SSTP_0000292500	XLOC_000234	TCONS_00000213.p1	Ss_chr1
SSTP_0000292500	XLOC_000234	TCONS_00003746.p1	Ss_chr1
SSTP_0000292600	XLOC_000235	TCONS_00000214.p1	Ss_chr1
SSTP_0000292800	XLOC_000236	TCONS_00000215.p1	Ss_chr1
SSTP_0000292900	XLOC_000237	TCONS_00000216.p1	Ss_chr1
SSTP_0000293000	XLOC_000238	TCONS_00000217.p1	Ss_chr1
SSTP_0000293100	XLOC_000239	TCONS_00000218.p1	Ss_chr1
SSTP_0000293100	XLOC_000239	TCONS_00003747.p1	Ss_chr1
SSTP_0000293200	XLOC_000239	TCONS_00000218.p1	Ss_chr1
SSTP_0000293200	XLOC_000239	TCONS_00003747.p1	Ss_chr1
SSTP_0000293300	XLOC_000240	TCONS_00000219.p1	Ss_chr1
SSTP_0000293400	XLOC_001888	TCONS_00001982.p1	Ss_chr1
SSTP_0000293500	XLOC_000241	TCONS_00000220.p1	Ss_chr1
SSTP_0000293600	XLOC_000242	TCONS_00000221.p1	Ss_chr1
SSTP_0000293600	XLOC_000242	TCONS_00003748.p1	Ss_chr1
SSTP_0000293700	XLOC_001889	TCONS_00001983.p1	Ss_chr1
SSTP_0000293700	XLOC_001889	TCONS_00004452.p1	Ss_chr1
SSTP_0000293800	XLOC_000243	TCONS_00000222.p1	Ss_chr1
SSTP_0000293900	XLOC_001890	TCONS_00001984.p1	Ss_chr1
SSTP_0000294000	XLOC_000244	TCONS_00000223.p1	Ss_chr1
SSTP_0000294100	XLOC_001891	TCONS_00001985.p1	Ss_chr1
SSTP_0000294200	XLOC_001892	TCONS_00001986.p1	Ss_chr1
SSTP_0000294200	XLOC_001892	TCONS_00004453.p1	Ss_chr1
SSTP_0000294300	XLOC_001892	TCONS_00001987.p1	Ss_chr1
SSTP_0000294300	XLOC_001892	TCONS_00004453.p1	Ss_chr1
SSTP_0000294400	XLOC_001892	TCONS_00001988.p1	Ss_chr1
SSTP_0000294400	XLOC_001892	TCONS_00004453.p1	Ss_chr1
SSTP_0000294500	XLOC_001892	TCONS_00001989.p1	Ss_chr1
SSTP_0000294500	XLOC_001892	TCONS_00004453.p1	Ss_chr1
SSTP_0000294600	XLOC_000245	TCONS_00000224.p1	Ss_chr1
SSTP_0000294700	XLOC_000246	TCONS_00000225.p1	Ss_chr1
SSTP_0000294800	XLOC_001893	TCONS_00001990.p1	Ss_chr1
SSTP_0000295000	XLOC_000247	TCONS_00000226.p1	Ss_chr1
SSTP_0000295000	XLOC_000247	TCONS_00003749.p1	Ss_chr1
SSTP_0000295100	XLOC_001895	TCONS_00001991.p1	Ss_chr1
SSTP_0000295200	XLOC_001896	TCONS_00001992.p1	Ss_chr1
SSTP_0000295300	XLOC_000248	TCONS_00000227.p1	Ss_chr1
SSTP_0000295300	XLOC_000248	TCONS_00003750.p1	Ss_chr1
SSTP_0000295400	XLOC_000248	TCONS_00000228.p1	Ss_chr1
SSTP_0000295400	XLOC_000248	TCONS_00003750.p1	Ss_chr1
SSTP_0000295500	XLOC_000249	TCONS_00000229.p1	Ss_chr1
SSTP_0000295600	XLOC_001897	TCONS_00001993.p1	Ss_chr1
SSTP_0000295700	XLOC_000250	TCONS_00000230.p1	Ss_chr1
SSTP_0000295700	XLOC_000250	TCONS_00003751.p1	Ss_chr1
SSTP_0000295800	XLOC_001898	TCONS_00001994.p1	Ss_chr1
SSTP_0000295900	XLOC_000250	TCONS_00000231.p1	Ss_chr1
SSTP_0000295900	XLOC_000250	TCONS_00003751.p1	Ss_chr1
SSTP_0000296000	XLOC_000250	TCONS_00000232.p1	Ss_chr1
SSTP_0000296000	XLOC_000250	TCONS_00003751.p1	Ss_chr1
SSTP_0000296100	XLOC_001899	TCONS_00001995.p1	Ss_chr1
SSTP_0000296200	XLOC_001900	TCONS_00001996.p1	Ss_chr1
SSTP_0000296200	XLOC_001900	TCONS_00004455.p1	Ss_chr1
SSTP_0000296300	XLOC_001900	TCONS_00001997.p1	Ss_chr1
SSTP_0000296300	XLOC_001900	TCONS_00004455.p1	Ss_chr1
SSTP_0000296400	XLOC_000251	TCONS_00000233.p1	Ss_chr1
SSTP_0000296500	XLOC_001901	TCONS_00001998.p1	Ss_chr1
SSTP_0000296600	XLOC_000252	TCONS_00000234.p1	Ss_chr1
SSTP_0000296700	XLOC_001902	TCONS_00001999.p1	Ss_chr1
SSTP_0000296800	XLOC_001903	TCONS_00002000.p1	Ss_chr1
SSTP_0000296850	XLOC_000253	TCONS_00003752.p1	Ss_chr1
SSTP_0000296850	XLOC_000253	TCONS_00003752.p2	Ss_chr1
SSTP_0000296900	XLOC_000253	TCONS_00000235.p1	Ss_chr1
